from_stop_id,to_stop_id,transfer_type,min_transfer_time
7899731,2390,2,284
9295986,2364,2,393
2364,3887778,2,460
2364,3887779,2,432
6673103,2186,2,270
1824,2364,2,368
2149,4035037,2,191
2149,4035036,2,208
4037296,1825,2,460
4471735,1794,2,269
9296013,2030,2,234
9128413,2364,2,428
7898943,1644,2,223
2475,3887783,2,270
2117,8219798,2,216
2030,9128400,2,234
2117,8219797,2,196
2475,4037008,2,270
2030,9128401,2,225
2030,9128402,2,225
9128410,1825,2,224
7946164,2404,2,263
7898923,1834,2,256
2497,7911747,2,216
7931985,2537,2,209
9416245,2404,2,222
1687,8399880,2,194
1687,8399881,2,216
2068,7964940,2,196
6217406,2030,2,191
2082,7965044,2,273
3812975,2364,2,370
3813002,2122,2,217
2122,8399879,2,186
2082,7965045,2,237
2122,8399878,2,240
2303,7920970,2,195
2364,2366,2,113
9296033,2364,2,391
9128461,2364,2,458
9417132,1657,2,267
9217986,1834,2,257
9416205,1794,2,242
4022899,2030,2,274
2524,7920842,2,243
9217987,1834,2,257
2339,7931826,2,201
7931477,2117,2,196
2339,7931825,2,203
2082,7964983,2,273
7898943,2524,2,223
2339,2302,2,180
7898924,2339,2,260
2135,6591481,2,275
2135,6591482,2,273
5675639,2068,2,196
1794,7931899,2,234
1794,7931898,2,242
2497,8399881,2,216
2497,8399880,2,194
9417132,2537,2,267
2303,7920969,2,216
2339,2338,2,90
2339,1651,2,200
2475,6591480,2,256
9217793,1834,2,257
2149,5018183,2,203
2149,5018181,2,275
2149,5018182,2,245
2404,7931898,2,242
2339,7931844,2,190
2339,7931843,2,204
2404,7931899,2,234
1826,2364,2,396
1825,3887780,2,428
2117,7920846,2,196
2117,7920845,2,216
7898932,2094,2,187
7275297,2149,2,249
7991681,1825,2,458
1825,7946343,2,458
1825,3887778,2,460
1825,3887779,2,432
7899731,1780,2,284
2149,4037216,2,274
2149,4037215,2,249
6673104,2186,2,261
2364,4037002,2,458
2364,4037001,2,432
2364,4037000,2,460
2030,2545,2,277
2364,4037004,2,260
2364,4037003,2,254
7899434,1834,2,189
8451952,1794,2,234
7921309,2186,2,234
2122,7911748,2,186
2073,8399878,2,240
9296033,1825,2,391
2073,8399879,2,186
8079723,1825,2,393
2363,1825,2,367
2528,2404,2,102
7898924,1834,2,260
8007382,2497,2,224
2339,2371,2,90
7899438,1789,2,247
7946205,1794,2,222
7898932,2081,2,187
1825,7899560,2,218
1825,7899561,2,218
1825,7899562,2,399
1825,7899563,2,432
2364,4045007,2,218
9295985,1825,2,405
2030,5018182,2,245
7899455,2339,2,204
2187,1997,2,155
2030,5018183,2,203
2364,4045009,2,432
2030,5018181,2,275
9128411,2364,2,224
2339,4037174,2,196
2339,4037173,2,210
2339,4037171,2,204
8007383,1687,2,194
1665,4037008,2,270
2339,3926286,2,217
2339,3926289,2,196
2339,3926287,2,198
9128413,1825,2,428
2339,3926288,2,210
2404,7946354,2,224
2404,7946355,2,234
2404,7946356,2,242
7898939,2117,2,216
7920913,2364,2,460
9416205,2404,2,242
2409,5138190,2,261
2409,5138191,2,188
1781,7275667,2,208
8321633,2497,2,194
3343796,2094,2,180
2404,7946353,2,224
9217793,2339,2,257
7921308,2186,2,259
8219631,2364,2,224
9128410,2364,2,224
4471838,1836,2,195
9417134,1657,2,187
2149,2148,2,89
7898937,2543,2,273
7275162,2186,2,261
2149,2147,2,20
1781,5121375,2,208
1926,7913247,2,292
3343796,2081,2,180
1825,3887812,2,423
7920913,1825,2,460
1834,2371,2,90
1781,6591479,2,208
1834,3926289,2,196
1834,3926288,2,210
2030,8379459,2,205
2391,7946344,2,288
1834,3926287,2,198
1834,3926286,2,217
7946205,2404,2,222
1834,7931826,2,201
1834,7931825,2,203
2391,6591479,2,208
8079725,1825,2,391
2069,7911793,2,226
1836,3893375,2,195
2149,8379460,2,194
3343756,2537,2,180
2525,2409,2,90
7946164,1794,2,263
4471735,2404,2,269
7920915,2364,2,254
9295985,2364,2,405
7991682,2364,2,391
2149,8379459,2,205
7898923,2339,2,256
4022898,2149,2,249
1825,7991677,2,391
1825,7991676,2,458
9218117,2339,2,257
1997,7945876,2,270
1834,7931843,2,204
3813002,2073,2,217
2391,7275667,2,208
2030,8399873,2,194
2135,5121367,2,273
2135,5121368,2,275
1834,7931844,2,190
2364,9078437,2,405
2030,8399872,2,205
1836,3893374,2,216
7932210,2364,2,226
2524,7921042,2,211
9295984,2364,2,260
7932211,2364,2,226
4471838,2303,2,195
1825,7991687,2,399
1825,7991686,2,458
6673103,1997,2,270
2497,2517,2,81
7991685,2404,2,235
2030,8379460,2,194
2068,7964982,2,216
7931477,2068,2,196
8219631,1825,2,224
1834,7920857,2,196
1834,7920858,2,210
7931985,1657,2,209
2094,4036210,2,224
1834,7920859,2,201
1794,4036787,2,263
8321685,1687,2,208
1794,4036786,2,222
1974,7920971,2,216
7899435,2339,2,198
2404,7920966,2,226
2404,7920965,2,269
2404,7920964,2,209
2404,7920963,2,209
6217405,2149,2,208
2364,7991676,2,458
2364,7991677,2,391
7921212,2404,2,225
2094,7900254,2,222
2094,7900255,2,205
2081,4036201,2,224
2094,4036201,2,224
2339,7899173,2,250
9295981,1825,2,391
7275296,2149,2,274
2339,7899174,2,237
1789,7900265,2,210
8079723,2364,2,393
9295980,2364,2,225
9296034,2364,2,423
2186,7945927,2,210
2364,7991686,2,458
2186,7945926,2,261
2364,7946285,2,432
2364,7946286,2,460
2094,7900257,2,207
2364,7946283,2,254
1781,3887810,2,233
2094,7900256,2,187
2364,7946284,2,391
2364,7991687,2,399
2364,7946282,2,260
3343755,1657,2,180
4037298,1825,2,207
7292434,1997,2,270
9128411,1825,2,224
2069,7911743,2,222
1644,7920842,2,243
2524,5582590,2,235
2094,7900441,2,205
2094,7900440,2,207
7920947,2364,2,260
8321684,2497,2,224
1996,2186,2,84
8321717,2497,2,208
1834,7920883,2,204
9416245,1794,2,222
1834,1835,2,200
2524,5582589,2,223
1834,1833,2,90
2068,7920846,2,196
1834,1832,2,90
7932214,2364,2,460
2497,1637,2,96
2068,7920845,2,216
1825,5121374,2,229
1825,5121373,2,254
1825,5121372,2,226
9064616,2364,2,423
2030,2028,2,86
8321716,2497,2,224
2082,7898848,2,273
2082,7898849,2,237
2030,2029,2,73
9218053,1834,2,257
2543,7920848,2,237
9296012,2149,2,218
1997,7275459,2,210
8985271,2094,2,224
7921199,1794,2,248
9296011,2030,2,284
2217,7932100,2,250
2217,7932101,2,238
2016,5121368,2,275
2016,5121367,2,273
2082,7920848,2,237
8219632,2364,2,224
7932214,1825,2,460
8985271,2081,2,224
7932210,1825,2,226
1834,2302,2,180
2392,1781,2,121
1834,2531,2,200
2081,4036210,2,224
6217399,1687,2,216
9295986,1825,2,393
7920948,1825,2,406
7920919,2391,2,200
1644,7920886,2,211
1997,7275437,2,270
1997,7275438,2,261
2186,7275438,2,261
2186,7275437,2,270
7920919,1781,2,200
4471736,2303,2,216
1834,2338,2,90
1825,7275665,2,254
1825,7275666,2,229
1998,2186,2,130
1825,7275664,2,226
1793,1794,2,90
3813001,2073,2,243
1665,5121376,2,256
2475,7275668,2,270
9296048,2030,2,234
8367276,2475,2,270
3343795,2081,2,180
2068,8219798,2,216
2068,8219797,2,196
1781,7946344,2,288
1834,9416657,2,239
2528,1794,2,98
1836,7920970,2,195
2339,9416657,2,239
7899683,1780,2,278
7991681,2364,2,458
2149,2545,2,256
2187,2186,2,129
7921198,2404,2,235
2186,7275459,2,210
7275163,2186,2,197
7898942,1644,2,235
2399,7900436,2,210
2117,7898846,2,216
2404,8418736,2,234
2117,7898847,2,196
9296034,1825,2,423
4037298,2364,2,207
1916,1657,2,143
8321632,2497,2,225
7946161,2404,2,242
1665,6591480,2,256
9417133,2135,2,242
9221761,2186,2,270
7920920,2475,2,270
9417136,2537,2,209
2364,7931541,2,370
7946162,2404,2,234
9296141,2068,2,196
2364,7931543,2,225
2364,7931542,2,391
2364,7931548,2,260
2364,7931549,2,391
9416244,2404,2,242
1836,7920969,2,216
1997,5138192,2,279
2241,2537,2,133
1997,5138195,2,240
7946162,1794,2,234
6217399,2497,2,216
1997,5138193,2,270
2391,4037007,2,208
1997,5138194,2,197
2117,1956,2,900
2392,2391,2,111
2365,1825,2,293
1825,7946282,2,260
1825,7946283,2,254
1825,7946286,2,460
1644,5582589,2,223
1825,7922526,2,225
1825,7946284,2,391
1825,7946285,2,432
7920947,1825,2,260
1825,7922524,2,391
7921198,1794,2,235
1825,7922523,2,370
8007382,1687,2,224
1834,4037174,2,196
2030,4037216,2,274
1794,7931901,2,226
1834,4037173,2,210
1834,9416689,2,239
1794,7931900,2,269
1834,4037171,2,204
2030,4037215,2,249
7932280,1825,2,458
2185,2186,2,80
9416208,2404,2,263
7920948,2364,2,406
9295982,2364,2,423
2404,4036786,2,222
2404,4036787,2,263
9296013,2149,2,234
1687,1637,2,110
9416244,1794,2,242
2543,8219796,2,273
7931987,2135,2,242
4037251,1825,2,218
2543,8219795,2,237
2364,7899620,2,458
9064616,1825,2,423
2030,9417280,2,225
2365,2364,2,307
9417194,2537,2,187
2030,9417279,2,225
8367323,1781,2,208
9295981,2364,2,391
6217400,1687,2,194
9128461,1825,2,458
9217792,2339,2,257
1644,5582590,2,235
2525,1763,2,90
7899455,1834,2,204
1825,7922555,2,260
2030,9417277,2,234
2030,9417278,2,218
1825,4037002,2,458
9417193,2537,2,267
1825,4037003,2,254
1825,4037004,2,260
1794,7932096,2,244
1794,7932095,2,251
7946204,1794,2,242
1794,7932094,2,249
1794,7932097,2,197
9218054,2339,2,257
9416206,1794,2,234
1789,7900436,2,210
3812988,2537,2,268
7946163,2404,2,222
2117,7964940,2,196
7932007,2537,2,267
1648,2404,2,116
1825,6591473,2,432
1825,6591472,2,460
1834,6664353,2,201
2118,7911793,2,226
1825,6591476,2,260
1825,6591475,2,254
7932213,2364,2,432
7275297,2030,2,249
1997,7946400,2,209
7921199,2404,2,248
4022899,2149,2,274
2543,7964983,2,273
1825,4037037,2,399
1825,9078437,2,405
3343756,1657,2,180
1998,1997,2,156
1782,1781,2,97
2117,2211,2,900
2403,1794,2,90
2117,7965043,2,196
2117,7965042,2,216
8321684,1687,2,224
9417193,1657,2,267
2364,3887812,2,423
7898931,2081,2,207
1794,8418736,2,234
7921310,1997,2,256
2117,7964982,2,216
2339,9416689,2,239
1794,7991696,2,234
1794,7991695,2,242
7898931,2094,2,207
2364,5121373,2,254
2404,7932097,2,197
2364,5121372,2,226
2404,7932096,2,244
2404,3893371,2,226
2404,7932095,2,251
2364,5121374,2,229
2404,7932094,2,249
2524,7920972,2,243
2404,3893370,2,269
2149,8399873,2,194
2149,8399872,2,205
8079725,2364,2,391
1794,7991689,2,244
1763,5138191,2,188
1763,5138190,2,261
7921212,1794,2,225
2404,3893369,2,242
2016,6591481,2,275
2016,6591482,2,273
1794,3893371,2,226
2030,4035036,2,208
1794,3893370,2,269
2030,4035037,2,191
7899434,2339,2,189
2543,7964939,2,237
7898938,2117,2,196
2149,2084,2,218
3812988,1657,2,268
7932280,2364,2,458
1825,4037000,2,460
1825,4037001,2,432
1794,3893369,2,242
