Geo Point;Geo Shape;IDREFLIGA;IDREFLIGC;LIGNE;MODE_;FOURCHE
-5.98171814001,-1.36151371764;"{""type"": ""LineString"", ""coordinates"": [[-1.361540541203196, -5.981727385449544, 0.0], [-1.361520468828185, -5.981726276585489, 0.0], [-1.361519498254644, -5.981726156514727, 0.0], [-1.361518470931256, -5.981725912436926, 0.0], [-1.3615174235406, -5.981725555914672, 0.0], [-1.361516381756708, -5.981725104764288, 0.0], [-1.361515379077875, -5.981724573041026, 0.0], [-1.361514447441744, -5.981723975476364, 0.0], [-1.361513614651605, -5.981723325810349, 0.0], [-1.361512915176822, -5.981722641202302, 0.0], [-1.361491760230147, -5.98169898760816, 0.0]]}";A01535;C01372;2;METRO;0
-5.98178553468,-1.36057070835;"{""type"": ""LineString"", ""coordinates"": [[-1.360571983936833, -5.981762383877763, 0.0], [-1.360569432766571, -5.981808685485035, 0.0]]}";A01535;C01372;2;METRO;0
-5.98115144769,-1.36014704512;"{""type"": ""LineString"", ""coordinates"": [[-1.360148356271021, -5.981127653888747, 0.0], [-1.360145733974237, -5.981175241482938, 0.0]]}";A01191;C01389;T1;TRAMWAY;0
-5.98063481085,-1.36148659761;"{""type"": ""LineString"", ""coordinates"": [[-1.361539636881574, -5.980637740645739, 0.0], [-1.361433558343651, -5.980631881058018, 0.0]]}";A02150;C01795;T8;TRAMWAY;0
-5.98265664055,-1.36120392972;"{""type"": ""LineString"", ""coordinates"": [[-1.361155792830095, -5.982639441423776, 0.0], [-1.361162619169692, -5.982647074163173, 0.0], [-1.361164638863207, -5.982649050007517, 0.0], [-1.361167039852109, -5.982650920755826, 0.0], [-1.361168354018981, -5.982651804468339, 0.0], [-1.361169729890113, -5.982652646606078, 0.0], [-1.361171157571448, -5.982653440139599, 0.0], [-1.361172622824711, -5.982654180849399, 0.0], [-1.361174117570195, -5.982654863331652, 0.0], [-1.361175628117212, -5.982655480346907, 0.0], [-1.361177143814219, -5.982656031686812, 0.0], [-1.361178653859063, -5.982656506077789, 0.0], [-1.361181613455163, -5.982657212452496, 0.0], [-1.361184414869199, -5.982657555867863, 0.0], [-1.361257070592052, -5.982661570352405, 0.0]]}";A02149;C01794;T6;TRAMWAY;0
-5.98296449763,-1.36109953406;"{""type"": ""LineString"", ""coordinates"": [[-1.361165441251647, -5.982851524, 0.0], [-1.361108461481436, -5.982902604587728, 0.0], [-1.361107740609329, -5.982903273090884, 0.0], [-1.361107028923125, -5.982903982136137, 0.0], [-1.361106321254491, -5.982904728768486, 0.0], [-1.361105624036686, -5.982905513725298, 0.0], [-1.361104937647534, -5.982906330164588, 0.0], [-1.361104260484428, -5.982907179522721, 0.0], [-1.361103593031978, -5.982908059920154, 0.0], [-1.361102938959024, -5.982908966984745, 0.0], [-1.361102297126581, -5.982909900653365, 0.0], [-1.361101671436216, -5.982910859235626, 0.0], [-1.361101058238242, -5.982911839860646, 0.0], [-1.361100757367512, -5.982912336781247, 0.0], [-1.361100462678162, -5.982912839000512, 0.0], [-1.361100172651548, -5.982913346434399, 0.0], [-1.361099884693006, -5.982913857795496, 0.0], [-1.361099601776861, -5.982914374392243, 0.0], [-1.361099324492674, -5.982914892444551, 0.0], [-1.361099050035884, -5.982915414466053, 0.0], [-1.361098782582768, -5.98291594068796, 0.0], [-1.361098517661348, -5.982916469337635, 0.0], [-1.361098262464204, -5.98291700119448, 0.0], [-1.361098007120132, -5.982917535712062, 0.0], [-1.361097761521327, -5.982918073056725, 0.0], [-1.36109751706151, -5.982918610464413, 0.0], [-1.361097282789591, -5.982919149579869, 0.0], [-1.361097050648715, -5.982919691482127, 0.0], [-1.361096825975134, -5.982920236085388, 0.0], [-1.361096606363098, -5.982920778681134, 0.0], [-1.361096391539737, -5.982921324210865, 0.0], [-1.361096185532557, -5.98292186870352, 0.0], [-1.361095985536995, -5.982922414672702, 0.0], [-1.361095604717872, -5.982923504240841, 0.0], [-1.361095249778721, -5.982924594097634, 0.0], [-1.361094920612749, -5.982925679280652, 0.0], [-1.361094622703138, -5.982926757043183, 0.0], [-1.361094352590953, -5.982927827956337, 0.0], [-1.361094114324688, -5.982928887668915, 0.0], [-1.361093906723378, -5.982929936878143, 0.0], [-1.361093731198877, -5.982930970705572, 0.0], [-1.361093590071132, -5.982931988517103, 0.0], [-1.3610934848378, -5.982932990776877, 0.0], [-1.361093412101072, -5.982933970052654, 0.0], [-1.361087193667444, -5.983046828626786, 0.0], [-1.361087114303217, -5.98304778999562, 0.0], [-1.361086989566736, -5.983048738558663, 0.0], [-1.361086819393192, -5.98304966859327, 0.0], [-1.361086600535397, -5.983050583732399, 0.0], [-1.361086341576785, -5.983051480257203, 0.0], [-1.361086037202104, -5.983052357873458, 0.0], [-1.361085692999478, -5.983053211933926, 0.0], [-1.361085307536066, -5.983054047697148, 0.0], [-1.361084884585647, -5.983054858890354, 0.0], [-1.361084425666867, -5.983055645597604, 0.0], [-1.361083928059128, -5.983056408812131, 0.0], [-1.361083395747951, -5.98305714532309, 0.0], [-1.36108283004024, -5.983057852152667, 0.0], [-1.361082231823098, -5.983058533925211, 0.0], [-1.361081603372649, -5.983059183903824, 0.0], [-1.361080942664649, -5.983059804264081, 0.0], [-1.361080255245241, -5.983060391119001, 0.0], [-1.361079540650803, -5.983060945967973, 0.0], [-1.361078802065553, -5.983061466318412, 0.0], [-1.361078036578142, -5.983061949721478, 0.0], [-1.361077245539294, -5.98306239930213, 0.0], [-1.361076435296455, -5.983062810455182, 0.0], [-1.361075601356659, -5.983063181788122, 0.0], [-1.361074749435811, -5.983063513236105, 0.0], [-1.361073881052553, -5.983063804883147, 0.0], [-1.361072992599184, -5.983064053098087, 0.0], [-1.361072089032285, -5.983064257774058, 0.0], [-1.361071170330865, -5.983064419291149, 0.0], [-1.361070239278489, -5.983064535515805, 0.0], [-1.361069297203046, -5.983064603090073, 0.0], [-1.36106834134196, -5.983064623767419, 0.0], [-1.36106737713642, -5.983064595561408, 0.0], [-1.361040642782464, -5.983063118455339, 0.0]]}";A01551;C01388;ORLYVAL;VAL;0
-5.97990352164,-1.3611483124;"{""type"": ""LineString"", ""coordinates"": [[-1.361145162604794, -5.979961971472674, 0.0], [-1.361151462187619, -5.979845071801702, 0.0]]}";A02179;C01857;GLGN;TER;0
-5.98341504486,-1.36301361719;"{""type"": ""LineString"", ""coordinates"": [[-1.362953385434061, -5.9833674962642, 0.0], [-1.362986151722537, -5.983404139011799, 0.0], [-1.362986532703249, -5.98340456349299, 0.0], [-1.362986917226881, -5.983404985882713, 0.0], [-1.362987304555114, -5.983405405758855, 0.0], [-1.362987694666948, -5.983405823501545, 0.0], [-1.362988087266722, -5.983406237569257, 0.0], [-1.362988481448124, -5.983406650580745, 0.0], [-1.362988878054467, -5.983407061057637, 0.0], [-1.36298927586278, -5.983407470457286, 0.0], [-1.362989678816644, -5.98340787632918, 0.0], [-1.362990083499129, -5.983408278484099, 0.0], [-1.362990489320586, -5.983408680702069, 0.0], [-1.362990899148618, -5.983409079329181, 0.0], [-1.362991310241616, -5.983409475738745, 0.0], [-1.362991723822553, -5.983409868473371, 0.0], [-1.362992138922121, -5.983410261292102, 0.0], [-1.362992558091261, -5.983410649379644, 0.0], [-1.362992978483368, -5.983411036009842, 0.0], [-1.362993401342417, -5.983411419345216, 0.0], [-1.362993828524701, -5.983411800251116, 0.0], [-1.362994254251343, -5.983412179932592, 0.0], [-1.362994683984558, -5.983412556023222, 0.0], [-1.362995116121717, -5.983412929959331, 0.0], [-1.36299555100048, -5.983413302522217, 0.0], [-1.362995987670861, -5.983413670227772, 0.0], [-1.362996426302529, -5.983414036898132, 0.0], [-1.362996868181454, -5.983414399935613, 0.0], [-1.362997311346344, -5.98341476037542, 0.0], [-1.362997756852182, -5.983415119801025, 0.0], [-1.362998205204617, -5.983415475952846, 0.0], [-1.362998654843018, -5.983415829506981, 0.0], [-1.362999105851382, -5.983416178943011, 0.0], [-1.362999560698327, -5.983416527829071, 0.0], [-1.363000018475867, -5.98341687192089, 0.0], [-1.363000476274403, -5.983417215632596, 0.0], [-1.363000936602875, -5.983417554909169, 0.0], [-1.363001399672951, -5.983417892812495, 0.0], [-1.363001864154989, -5.98341822583746, 0.0], [-1.363002332496607, -5.98341855793238, 0.0], [-1.363002802187188, -5.983418886289257, 0.0], [-1.363003271877765, -5.983419214646161, 0.0], [-1.363003745784908, -5.98341953561115, 0.0], [-1.363004222265661, -5.983419858243741, 0.0], [-1.363004699040398, -5.983420175554819, 0.0], [-1.363005178219079, -5.983420490711403, 0.0], [-1.363005660265358, -5.983420802214114, 0.0], [-1.363006144652582, -5.983421112702597, 0.0], [-1.363006629312792, -5.983421418249694, 0.0], [-1.363007116714605, -5.98342172242353, 0.0], [-1.363007608038996, -5.983422024526977, 0.0], [-1.363008098180735, -5.983422320464601, 0.0], [-1.363008593195035, -5.983422617815879, 0.0], [-1.36300908888298, -5.983422909866636, 0.0], [-1.363009585961886, -5.983423197419211, 0.0], [-1.363010086478715, -5.983423484780902, 0.0], [-1.363010586425215, -5.983423768679541, 0.0], [-1.36301109006163, -5.983424047826037, 0.0], [-1.363011594858016, -5.983424326655482, 0.0], [-1.363012102563999, -5.983424601070801, 0.0], [-1.36301261155595, -5.983424872888472, 0.0], [-1.363013122276521, -5.983425140989143, 0.0], [-1.363013635401038, -5.98342540693532, 0.0], [-1.36301414981152, -5.983425670283797, 0.0], [-1.363014665950625, -5.983425929915338, 0.0], [-1.363015184577672, -5.983426185871926, 0.0], [-1.363015706051318, -5.983426438554718, 0.0], [-1.363016227671954, -5.983426688576748, 0.0], [-1.363016751717535, -5.983426936064206, 0.0], [-1.363017278609714, -5.983427180277818, 0.0], [-1.363017804130251, -5.983427421746623, 0.0], [-1.363018332898045, -5.983427659582562, 0.0], [-1.363018863690123, -5.983427895242937, 0.0], [-1.3630193974338, -5.983428125728993, 0.0], [-1.363019932738104, -5.983428355538967, 0.0], [-1.363020468336394, -5.983428580027402, 0.0], [-1.363021006359629, -5.983428801981215, 0.0], [-1.363021545710829, -5.983429020577163, 0.0], [-1.363022087845631, -5.983429237039646, 0.0], [-1.363022630211422, -5.983429449320933, 0.0], [-1.363023175044155, -5.983429658307396, 0.0], [-1.363023721479516, -5.983429865857532, 0.0], [-1.36302426932684, -5.983430068529359, 0.0], [-1.363024818523129, -5.983430267463169, 0.0], [-1.363025369427043, -5.983430463060133, 0.0], [-1.363025923894876, -5.983430656185563, 0.0], [-1.36302647888936, -5.983430846671247, 0.0], [-1.363027033756174, -5.98343103257463, 0.0], [-1.363027591448589, -5.983431215584319, 0.0], [-1.363028151607946, -5.98343139529922, 0.0], [-1.363028712356952, -5.983431571234045, 0.0], [-1.363029274433923, -5.98343174381098, 0.0], [-1.363029840011818, -5.983431915056689, 0.0], [-1.363030405103383, -5.983432081319001, 0.0], [-1.363030972387228, -5.983432242364898, 0.0], [-1.363031541611362, -5.98343240275573, 0.0], [-1.363032111804803, -5.983432559387514, 0.0], [-1.363032683747869, -5.983432711922209, 0.0], [-1.363033255479268, -5.983432861395061, 0.0], [-1.363033831701898, -5.983433005397536, 0.0], [-1.363034406447891, -5.983433148555727, 0.0], [-1.363034985263457, -5.983433286982755, 0.0], [-1.363035564310014, -5.983433421228598, 0.0], [-1.363036145001197, -5.983433553277914, 0.0], [-1.363036727020349, -5.983433681969352, 0.0], [-1.363037308890834, -5.98343380645854, 0.0], [-1.363037895189552, -5.983433926617745, 0.0], [-1.363038480137626, -5.98343404365198, 0.0], [-1.363039069071279, -5.983434157475508, 0.0], [-1.363039658130928, -5.9834342690184, 0.0], [-1.36304024754756, -5.983434374099448, 0.0], [-1.363040839684801, -5.98343447818735, 0.0], [-1.363041432875347, -5.98343457699581, 0.0], [-1.363042026571546, -5.983434673544652, 0.0], [-1.363042623261341, -5.983434764158934, 0.0], [-1.363043220773452, -5.983434853674959, 0.0], [-1.363043818896211, -5.983434939030831, 0.0], [-1.363044418409937, -5.98343501988852, 0.0], [-1.363045019209632, -5.983435098148498, 0.0], [-1.363045621884949, -5.983435170030751, 0.0], [-1.363046225825237, -5.983435239695446, 0.0], [-1.363046829511861, -5.983435307058487, 0.0], [-1.363047436529742, -5.98343536926819, 0.0], [-1.36304804329396, -5.983435429176253, 0.0], [-1.363048653072776, -5.983435482769655, 0.0], [-1.363049262977587, -5.983435534082422, 0.0], [-1.363049873008393, -5.983435583114552, 0.0], [-1.363050483480185, -5.983435624164432, 0.0], [-1.363051097347904, -5.983435665783632, 0.0], [-1.363051712015267, -5.983435699821698, 0.0], [-1.363086247494358, -5.983437608468275, 0.0]]}";A02179;C01857;GLGM;TER;0
-5.9833816343,-1.35897045729;"{""type"": ""LineString"", ""coordinates"": [[-1.35907392549358, -5.983380868208977, 0.0], [-1.359073552852824, -5.983387509133173, 0.0], [-1.358860910600832, -5.983375599925913, 0.0]]}";A02179;C01857;GLGL;TER;0
-5.98362568688,-1.36130680578;"{""type"": ""LineString"", ""coordinates"": [[-1.36141026251418, -5.983659975154463, 0.0], [-1.36138355464834, -5.983658497874609, 0.0], [-1.361381098783853, -5.983658345535239, 0.0], [-1.361378651770174, -5.983658163946926, 0.0], [-1.361376213628291, -5.983657952729573, 0.0], [-1.361373785306439, -5.983657708504257, 0.0], [-1.361371365730433, -5.983657436930509, 0.0], [-1.361368958864776, -5.983657135177686, 0.0], [-1.361366560111591, -5.983656803753761, 0.0], [-1.361364171811794, -5.983656441644532, 0.0], [-1.361361794957419, -5.983656051573787, 0.0], [-1.361359425835849, -5.983655631810948, 0.0], [-1.361357069762294, -5.983655182650231, 0.0], [-1.361354723995179, -5.983654705464945, 0.0], [-1.361352389673477, -5.983654200318131, 0.0], [-1.361350067957153, -5.983653666892764, 0.0], [-1.361347754269314, -5.983653105316689, 0.0], [-1.361345454684487, -5.983652515926218, 0.0], [-1.361343166503083, -5.983651899334435, 0.0], [-1.361340890969028, -5.983651253703857, 0.0], [-1.361338627050121, -5.983650583933811, 0.0], [-1.361336375883515, -5.983649883224447, 0.0], [-1.361334135952393, -5.983649158354623, 0.0], [-1.36133190900629, -5.983648405227187, 0.0], [-1.361329694497616, -5.983647626862025, 0.0], [-1.361327495167939, -5.983646821885809, 0.0], [-1.361325307558355, -5.983645990869592, 0.0], [-1.361323132449167, -5.983645133475317, 0.0], [-1.361320973532001, -5.983644251813651, 0.0], [-1.361318826439875, -5.983643342211448, 0.0], [-1.361316692798199, -5.983642409715181, 0.0], [-1.361314574356501, -5.983641450227721, 0.0], [-1.361312470187537, -5.983640466747925, 0.0], [-1.361310379552979, -5.983639458853593, 0.0], [-1.361308305152416, -5.983638425931693, 0.0], [-1.361306244602944, -5.983637369756593, 0.0], [-1.361304199085516, -5.983636289631153, 0.0], [-1.361302167629084, -5.983635182451507, 0.0], [-1.361300153272735, -5.983634055248627, 0.0], [-1.361298152872425, -5.983632902892052, 0.0], [-1.361296169001797, -5.983631727049319, 0.0], [-1.361294200838561, -5.983630528818688, 0.0], [-1.361292248045039, -5.983629307418936, 0.0], [-1.361290312857199, -5.983628063736346, 0.0], [-1.361288392300745, -5.983626796462476, 0.0], [-1.361286489349972, -5.983625506905817, 0.0], [-1.361284602760948, -5.983624196903814, 0.0], [-1.361282734557908, -5.983622864280931, 0.0], [-1.361280881344922, -5.983621508467848, 0.0], [-1.361279045695629, -5.983620131132142, 0.0], [-1.36127722860207, -5.98361873499764, 0.0], [-1.361275427616544, -5.983617316116129, 0.0], [-1.361273646789348, -5.983615876999382, 0.0], [-1.361271881627553, -5.983614416254977, 0.0], [-1.361270135485111, -5.983612935212299, 0.0], [-1.361268406505714, -5.983611433006044, 0.0], [-1.361266696103037, -5.983609911620892, 0.0], [-1.361265005479031, -5.983608369979499, 0.0], [-1.361263333431747, -5.983606809159145, 0.0], [-1.361261679982176, -5.983605228779742, 0.0], [-1.361260046395234, -5.983603626623665, 0.0], [-1.361258432377057, -5.983602008012417, 0.0], [-1.361256835775635, -5.983600370539258, 0.0], [-1.361255261314796, -5.983598711415541, 0.0], [-1.361253705642411, -5.983597036174721, 0.0], [-1.361252169285074, -5.983595342177049, 0.0], [-1.36122048681939, -5.983558245571206, 0.0]]}";A02179;C01857;GLC;TER;0
-5.98166553276,-1.36057732102;"{""type"": ""LineString"", ""coordinates"": [[-1.360578946890587, -5.981636027452615, 0.0], [-1.360575695142343, -5.981695038063014, 0.0]]}";A01535;C01372;2;METRO;0
-5.9814789817,-1.36142444974;"{""type"": ""LineString"", ""coordinates"": [[-1.361438244167823, -5.981501312309734, 0.0], [-1.361438381686924, -5.981498822153287, 0.0], [-1.361438369932941, -5.98149784199287, 0.0], [-1.361438240423473, -5.981496794309024, 0.0], [-1.361438003248867, -5.981495710162828, 0.0], [-1.361437670103929, -5.981494626041961, 0.0], [-1.361437253229254, -5.98149356855118, 0.0], [-1.361436762779982, -5.981492574474221, 0.0], [-1.36143620956382, -5.981491675674404, 0.0], [-1.361435607130124, -5.981490902641657, 0.0], [-1.361406590435385, -5.981458460320289, 0.0]]}";A01535;C01372;2;METRO;0
-5.98151841714,-1.36143730089;"{""type"": ""LineString"", ""coordinates"": [[-1.361436357602382, -5.981535521974146, 0.0], [-1.361438244167823, -5.981501312309734, 0.0]]}";A01535;C01372;2;METRO;0
-5.98160147337,-1.36058085115;"{""type"": ""LineString"", ""coordinates"": [[-1.360582755408075, -5.981566919285966, 0.0], [-1.360578946890587, -5.981636027452615, 0.0]]}";A01535;C01372;2;METRO;0
-5.98140357447,-1.36067956581;"{""type"": ""LineString"", ""coordinates"": [[-1.360702876597745, -5.981382685919353, 0.0], [-1.3606932753843, -5.98139128887239, 0.0], [-1.360656255392771, -5.981424463437556, 0.0]]}";A01535;C01372;2;METRO;0
-5.98136387508,-1.36072386787;"{""type"": ""LineString"", ""coordinates"": [[-1.360744859137289, -5.981345064230712, 0.0], [-1.360702876597745, -5.981382685919353, 0.0]]}";A01535;C01372;2;METRO;0
-5.98131821386,-1.36115611704;"{""type"": ""LineString"", ""coordinates"": [[-1.36118070928098, -5.981319573191481, 0.0], [-1.361131524807899, -5.981316854518655, 0.0]]}";A01535;C01372;2;METRO;0
-5.98132076817,-1.36120235611;"{""type"": ""LineString"", ""coordinates"": [[-1.361224002948898, -5.981321963149782, 0.0], [-1.36118070928098, -5.981319573191481, 0.0]]}";A01535;C01372;2;METRO;0
-5.98132326577,-1.36124757008;"{""type"": ""LineString"", ""coordinates"": [[-1.36127113720158, -5.981324568392502, 0.0], [-1.361224002948898, -5.981321963149782, 0.0]]}";A01535;C01372;2;METRO;0
-5.98134601744,-1.3613044637;"{""type"": ""LineString"", ""coordinates"": [[-1.361333178089346, -5.9813763601608, 0.0], [-1.361290731478807, -5.981328867982092, 0.0], [-1.361289200341459, -5.981327533767761, 0.0], [-1.361287264874513, -5.981326404415845, 0.0], [-1.361285172966387, -5.981325597737906, 0.0], [-1.361283177778907, -5.981325232599923, 0.0], [-1.36127113720158, -5.981324568392502, 0.0]]}";A01535;C01372;2;METRO;0
-5.98155440022,-1.36143529886;"{""type"": ""LineString"", ""coordinates"": [[-1.361434240127432, -5.981573278470915, 0.0], [-1.361436357602382, -5.981535521974146, 0.0]]}";A01535;C01372;2;METRO;0
