service_id,date,exception_type
3558048,20210827,1
3558048,20210903,1
3558048,20210910,1
3558048,20210917,1
13558041,20210419,1
13558041,20210426,1
13558041,20210502,1
13558041,20210503,1
13558041,20210509,1
13558041,20210510,1
13558041,20210514,1
13558041,20210517,1
13558041,20210524,1
13558041,20210525,1
13558041,20210531,1
13558041,20210607,1
13558041,20210614,1
13558041,20210621,1
13558041,20210628,1
13558041,20210705,1
13558041,20210712,1
13558041,20210715,1
13558041,20210719,1
13558041,20210726,1
13558041,20210802,1
13558041,20210809,1
13558041,20210816,1
13558041,20210823,1
13558041,20210830,1
13558041,20210906,1
13558041,20210913,1
13558041,20210920,1
3558049,20210324,1
3558049,20210325,1
3558049,20210326,1
3558049,20210327,1
3558049,20210328,1
3558049,20210329,1
3558049,20210330,1
3558049,20210331,1
3558049,20210401,1
3558049,20210402,1
3558049,20210403,1
3558049,20210404,1
3558049,20210405,1
3558049,20210406,1
3558049,20210407,1
3558049,20210408,1
3558049,20210409,1
3558049,20210410,1
3558049,20210411,1
3558049,20210412,1
3558049,20210413,1
3558049,20210414,1
3558049,20210415,1
3558049,20210416,1
3558049,20210419,1
3558049,20210420,1
3558049,20210421,1
3558049,20210422,1
3558049,20210426,1
3558049,20210427,1
3558049,20210428,1
3558049,20210429,1
3558049,20210701,1
3558049,20210705,1
3558049,20210706,1
3558049,20210707,1
3558049,20210708,1
3558049,20210712,1
3558049,20210713,1
3558049,20210715,1
3558049,20210719,1
3558049,20210720,1
3558049,20210721,1
3558049,20210722,1
3558049,20210726,1
3558049,20210727,1
3558049,20210728,1
3558049,20210729,1
3558049,20210802,1
3558049,20210803,1
3558049,20210804,1
3558049,20210805,1
3558049,20210809,1
3558049,20210810,1
3558049,20210811,1
3558049,20210812,1
3558049,20210816,1
3558049,20210817,1
3558049,20210818,1
3558049,20210819,1
13558049,20210325,1
13558049,20210326,1
13558049,20210327,1
13558049,20210328,1
13558049,20210329,1
13558049,20210330,1
13558049,20210331,1
13558049,20210401,1
13558049,20210402,1
13558049,20210403,1
13558049,20210404,1
13558049,20210405,1
13558049,20210406,1
13558049,20210407,1
13558049,20210408,1
13558049,20210409,1
13558049,20210410,1
13558049,20210411,1
13558049,20210412,1
13558049,20210413,1
13558049,20210414,1
13558049,20210415,1
13558049,20210416,1
13558049,20210417,1
13558049,20210420,1
13558049,20210421,1
13558049,20210422,1
13558049,20210423,1
13558049,20210427,1
13558049,20210428,1
13558049,20210429,1
13558049,20210430,1
13558049,20210702,1
13558049,20210706,1
13558049,20210707,1
13558049,20210708,1
13558049,20210709,1
13558049,20210713,1
13558049,20210714,1
13558049,20210716,1
13558049,20210720,1
13558049,20210721,1
13558049,20210722,1
13558049,20210723,1
13558049,20210727,1
13558049,20210728,1
13558049,20210729,1
13558049,20210730,1
13558049,20210803,1
13558049,20210804,1
13558049,20210805,1
13558049,20210806,1
13558049,20210810,1
13558049,20210811,1
13558049,20210812,1
13558049,20210813,1
13558049,20210817,1
13558049,20210818,1
13558049,20210819,1
13558049,20210820,1
3558041,20210418,1
3558041,20210425,1
3558041,20210501,1
3558041,20210502,1
3558041,20210508,1
3558041,20210509,1
3558041,20210513,1
3558041,20210516,1
3558041,20210523,1
3558041,20210524,1
3558041,20210530,1
3558041,20210606,1
3558041,20210613,1
3558041,20210620,1
3558041,20210627,1
3558041,20210704,1
3558041,20210711,1
3558041,20210714,1
3558041,20210718,1
3558041,20210725,1
3558041,20210801,1
3558041,20210808,1
3558041,20210815,1
3558041,20210822,1
3558041,20210829,1
3558041,20210905,1
3558041,20210912,1
3558041,20210919,1
13558047,20210418,1
13558047,20210425,1
13558047,20210516,1
13558047,20210523,1
13558047,20210530,1
13558047,20210606,1
13558047,20210613,1
13558047,20210620,1
13558047,20210627,1
13558047,20210704,1
13558047,20210711,1
13558047,20210718,1
13558047,20210725,1
13558047,20210801,1
13558047,20210808,1
13558047,20210815,1
13558047,20210822,1
13558047,20210829,1
13558047,20210905,1
13558047,20210912,1
13558047,20210919,1
13558048,20210424,1
13558048,20210501,1
13558048,20210508,1
13558048,20210515,1
13558048,20210522,1
13558048,20210529,1
13558048,20210605,1
13558048,20210612,1
13558048,20210619,1
13558048,20210626,1
13558048,20210703,1
13558048,20210710,1
13558048,20210717,1
13558048,20210724,1
13558048,20210731,1
13558048,20210807,1
13558048,20210814,1
13558048,20210821,1
13558048,20210828,1
13558048,20210904,1
13558048,20210911,1
13558048,20210918,1
3558043,20210503,1
3558043,20210504,1
3558043,20210505,1
3558043,20210506,1
3558043,20210510,1
3558043,20210511,1
3558043,20210512,1
3558043,20210517,1
3558043,20210518,1
3558043,20210519,1
3558043,20210520,1
3558043,20210525,1
3558043,20210526,1
3558043,20210527,1
3558043,20210531,1
