from_stop_id,to_stop_id,transfer_type,min_transfer_time
7931479,1166833,2,212
7946313,1166841,2,203
7931479,1166832,2,212
7946057,9295910,2,210
9195885,9417241,2,308
1166841,4036747,2,210
6217415,1166841,2,215
1166841,4036748,2,195
6217415,1166840,2,215
4843405,1166827,2,217
7013377,1166826,2,198
7013377,1166827,2,198
4843405,1166826,2,217
7899743,1166834,2,246
7899743,1166835,2,246
2336,1166839,2,180
2336,1166838,2,180
1166833,7964978,2,259
1166833,7964979,2,190
1166841,7913217,2,214
9128821,9195886,2,225
9128821,9195885,2,225
1166841,7913218,2,205
1166841,7913219,2,203
9195887,5018168,2,274
9195887,5018167,2,193
1166841,7899121,2,212
9195886,9128506,2,260
7013384,1166824,2,243
7013384,1166825,2,243
9195885,9159921,2,211
9195885,9159923,2,197
9195885,9159922,2,231
9195885,9159925,2,308
1166827,4798880,2,222
1166835,2036,2,180
1166834,9296092,2,157
1166840,3749688,2,214
1166834,9296091,2,308
1166840,3749689,2,212
1166834,9296094,2,243
1166840,3749691,2,252
2219,1166834,2,180
1166840,4036661,2,195
1166840,3749690,2,210
1166835,7161644,2,213
1166840,4036660,2,254
1166835,7161643,2,213
2219,1166835,2,180
9195883,9159850,2,198
7898939,1166831,2,216
9195883,9159852,2,188
7898939,1166830,2,216
8367261,1166835,2,157
8367261,1166834,2,157
1166839,8379445,2,193
9195883,9159849,2,187
5158081,1166841,2,226
5158081,1166840,2,226
1166833,7964942,2,212
1166833,7964943,2,240
7275150,1166834,2,207
7275150,1166835,2,207
7986272,1166835,2,246
7986272,1166834,2,246
1166835,7945917,2,200
1166835,7945916,2,245
1166826,7898957,2,222
1166826,7898956,2,210
7898946,1166826,2,238
7898946,1166827,2,238
1166841,4035039,2,215
1166841,4035038,2,215
9195958,9195885,2,308
9195958,9195886,2,308
9295911,9384738,2,213
9128451,9295911,2,247
9128451,9295910,2,247
1166835,4037196,2,221
1166835,4037197,2,207
7275317,1166835,2,308
1166835,4037198,2,194
1166841,7899182,2,214
7275317,1166834,2,308
1166835,4037199,2,308
1166835,8838664,2,246
1166840,4035039,2,215
9128446,9195888,2,193
9128446,9195887,2,193
9417160,1166841,2,252
9417160,1166840,2,252
1166840,4035038,2,215
8321659,1166833,2,189
1964,1166835,2,180
1166834,4036985,2,200
1166834,4036986,2,189
9128514,1166834,2,314
1964,1166834,2,180
9128514,1166835,2,314
1166840,1724,2,180
9195885,9159960,2,216
9195884,9128721,2,224
9295911,2419,2,180
1166841,2460,2,140
5231613,1166832,2,265
5231613,1166833,2,265
8367259,1166834,2,247
8367259,1166835,2,247
1166841,9296136,2,242
7275315,1166835,2,189
7013385,1166825,2,250
1166840,1715,2,140
7013385,1166824,2,250
7275315,1166834,2,189
9416397,1166826,2,210
1166840,7913218,2,205
1166840,7913217,2,214
9416397,1166827,2,210
1166840,7913219,2,203
1166841,2469,2,180
