service_id,date,exception_type
13545801,20210615,1
13545801,20210616,1
13545801,20210617,1
13545801,20210618,1
13545801,20210622,1
13545801,20210623,1
13545801,20210624,1
13545801,20210625,1
13545801,20210629,1
13545801,20210630,1
13545801,20210701,1
13545801,20210902,1
13545801,20210903,1
13545801,20210907,1
13545801,20210908,1
13545801,20210909,1
13545801,20210910,1
13545801,20210914,1
13545801,20210915,1
13545801,20210916,1
13545801,20210917,1
13545801,20210921,1
13545801,20210922,1
13545801,20210923,1
13412881,20210424,1
13412881,20210501,1
13412881,20210508,1
13412881,20210515,1
13412881,20210522,1
13412881,20210529,1
13412881,20210605,1
13412881,20210612,1
13412881,20210619,1
13412881,20210626,1
13412881,20210703,1
13412881,20210710,1
13412881,20210717,1
13412881,20210724,1
13412881,20210731,1
13412881,20210807,1
13412881,20210814,1
13412881,20210821,1
13412881,20210828,1
13412881,20210904,1
13412881,20210911,1
13412881,20210918,1
3545798,20210606,1
3545798,20210613,1
3545798,20210620,1
3545798,20210627,1
3545798,20210704,1
3545798,20210711,1
3545798,20210718,1
3545798,20210725,1
3545798,20210801,1
3545798,20210808,1
3545798,20210815,1
3545798,20210822,1
3545798,20210829,1
3545798,20210905,1
3545798,20210912,1
3545798,20210919,1
3412883,20210417,1
3412883,20210424,1
3412883,20210515,1
3412883,20210522,1
3412883,20210529,1
3412883,20210605,1
3412883,20210612,1
3412883,20210619,1
3412883,20210626,1
3412883,20210703,1
3412883,20210710,1
3412883,20210717,1
3412883,20210724,1
3412883,20210731,1
3412883,20210807,1
3412883,20210814,1
3412883,20210821,1
3412883,20210828,1
3412883,20210904,1
3412883,20210911,1
3412883,20210918,1
3545799,20210802,1
3545799,20210803,1
3545799,20210804,1
3545799,20210805,1
3545799,20210809,1
3545799,20210810,1
3545799,20210811,1
3545799,20210812,1
3545799,20210816,1
3545799,20210817,1
3545799,20210818,1
3545799,20210819,1
13412883,20210418,1
13412883,20210425,1
13412883,20210516,1
13412883,20210523,1
13412883,20210530,1
13412883,20210606,1
13412883,20210613,1
13412883,20210620,1
13412883,20210627,1
13412883,20210704,1
13412883,20210711,1
13412883,20210718,1
13412883,20210725,1
13412883,20210801,1
13412883,20210808,1
13412883,20210815,1
13412883,20210822,1
13412883,20210829,1
13412883,20210905,1
13412883,20210912,1
13412883,20210919,1
13545800,20210702,1
13545800,20210706,1
13545800,20210707,1
13545800,20210708,1
13545800,20210709,1
13545800,20210713,1
13545800,20210714,1
13545800,20210716,1
13545800,20210720,1
13545800,20210721,1
13545800,20210722,1
13545800,20210723,1
13545800,20210727,1
13545800,20210728,1
13545800,20210729,1
13545800,20210730,1
13545800,20210824,1
13545800,20210825,1
13545800,20210826,1
13545800,20210827,1
13545800,20210831,1
13545800,20210901,1
3412881,20210423,1
3412881,20210430,1
3412881,20210507,1
3412881,20210514,1
3412881,20210521,1
3412881,20210528,1
3412881,20210604,1
3412881,20210611,1
3412881,20210618,1
3412881,20210625,1
3412881,20210702,1
3412881,20210709,1
3412881,20210716,1
3412881,20210723,1
3412881,20210730,1
3412881,20210806,1
3412881,20210813,1
3412881,20210820,1
3412881,20210827,1
3412881,20210903,1
3412881,20210910,1
3412881,20210917,1
3545797,20210501,1
3545797,20210508,1
3545797,20210523,1
3545797,20210714,1
3545796,20210418,1
3545796,20210425,1
3545796,20210502,1
3545796,20210509,1
3545796,20210513,1
3545796,20210516,1
3545796,20210524,1
3545796,20210530,1
13545797,20210502,1
13545797,20210509,1
13545797,20210524,1
13545797,20210715,1
13545798,20210607,1
13545798,20210614,1
13545798,20210621,1
13545798,20210628,1
13545798,20210705,1
13545798,20210712,1
13545798,20210719,1
13545798,20210726,1
13545798,20210802,1
13545798,20210809,1
13545798,20210816,1
13545798,20210823,1
13545798,20210830,1
13545798,20210906,1
13545798,20210913,1
13545798,20210920,1
13545799,20210803,1
13545799,20210804,1
13545799,20210805,1
13545799,20210806,1
13545799,20210810,1
13545799,20210811,1
13545799,20210812,1
13545799,20210813,1
13545799,20210817,1
13545799,20210818,1
13545799,20210819,1
13545799,20210820,1
13545796,20210419,1
13545796,20210426,1
13545796,20210503,1
13545796,20210510,1
13545796,20210514,1
13545796,20210517,1
13545796,20210525,1
13545796,20210531,1
