service_id,date,exception_type
3522841,20210607,1
3522841,20210608,1
3522841,20210609,1
3522841,20210610,1
3522841,20210614,1
3522841,20210615,1
3522841,20210616,1
3522841,20210617,1
3522841,20210621,1
3522841,20210622,1
3522841,20210623,1
3522841,20210624,1
3522841,20210628,1
3522841,20210629,1
3522841,20210630,1
3522841,20210901,1
3522841,20210902,1
3522841,20210906,1
3522841,20210907,1
3522841,20210908,1
3522841,20210909,1
3522841,20210913,1
3522841,20210914,1
3522841,20210915,1
3522841,20210916,1
3522841,20210920,1
3522841,20210921,1
3522841,20210922,1
3522842,20210719,1
3522842,20210720,1
3522842,20210721,1
3522842,20210722,1
3522842,20210726,1
3522842,20210727,1
3522842,20210728,1
3522842,20210729,1
3522842,20210802,1
3522842,20210803,1
3522842,20210804,1
3522842,20210805,1
3522842,20210809,1
3522842,20210810,1
3522842,20210811,1
3522842,20210812,1
13522847,20210702,1
13522847,20210706,1
13522847,20210707,1
13522847,20210708,1
13522847,20210709,1
13522847,20210713,1
13522847,20210714,1
13522847,20210716,1
13522847,20210817,1
13522847,20210818,1
13522847,20210819,1
13522847,20210820,1
13522847,20210824,1
13522847,20210825,1
13522847,20210826,1
13522847,20210827,1
13522847,20210831,1
13522847,20210901,1
3412862,20210423,1
3412862,20210430,1
3412862,20210507,1
3412862,20210514,1
3412862,20210521,1
3412862,20210528,1
3412862,20210604,1
3412862,20210611,1
3412862,20210618,1
3412862,20210625,1
3412862,20210702,1
3412862,20210709,1
3412862,20210716,1
3412862,20210723,1
3412862,20210730,1
3412862,20210806,1
3412862,20210813,1
3412862,20210820,1
3412862,20210827,1
3412862,20210903,1
3412862,20210910,1
3412862,20210917,1
3522847,20210701,1
3522847,20210705,1
3522847,20210706,1
3522847,20210707,1
3522847,20210708,1
3522847,20210712,1
3522847,20210713,1
3522847,20210715,1
3522847,20210816,1
3522847,20210817,1
3522847,20210818,1
3522847,20210819,1
3522847,20210823,1
3522847,20210824,1
3522847,20210825,1
3522847,20210826,1
3522847,20210830,1
3522847,20210831,1
13522838,20210419,1
13522838,20210426,1
13522838,20210503,1
13522838,20210510,1
13522838,20210513,1
13522838,20210514,1
13522838,20210517,1
13522838,20210525,1
13522838,20210531,1
13522838,20210607,1
13522838,20210614,1
13522838,20210621,1
13522838,20210628,1
13522838,20210705,1
13522838,20210712,1
13522838,20210715,1
13522838,20210719,1
13522838,20210726,1
13522838,20210802,1
13522838,20210809,1
13522838,20210816,1
13522838,20210823,1
13522838,20210830,1
13522838,20210906,1
13522838,20210913,1
13522838,20210920,1
13412864,20210418,1
13412864,20210425,1
13412864,20210516,1
13412864,20210523,1
13412864,20210530,1
13412864,20210606,1
13412864,20210613,1
13412864,20210620,1
13412864,20210627,1
13412864,20210704,1
13412864,20210711,1
13412864,20210718,1
13412864,20210725,1
13412864,20210801,1
13412864,20210808,1
13412864,20210815,1
13412864,20210822,1
13412864,20210829,1
13412864,20210905,1
13412864,20210912,1
13412864,20210919,1
13412862,20210424,1
13412862,20210501,1
13412862,20210508,1
13412862,20210515,1
13412862,20210522,1
13412862,20210529,1
13412862,20210605,1
13412862,20210612,1
13412862,20210619,1
13412862,20210626,1
13412862,20210703,1
13412862,20210710,1
13412862,20210717,1
13412862,20210724,1
13412862,20210731,1
13412862,20210807,1
13412862,20210814,1
13412862,20210821,1
13412862,20210828,1
13412862,20210904,1
13412862,20210911,1
13412862,20210918,1
3412864,20210417,1
3412864,20210424,1
3412864,20210515,1
3412864,20210522,1
3412864,20210529,1
3412864,20210605,1
3412864,20210612,1
3412864,20210619,1
3412864,20210626,1
3412864,20210703,1
3412864,20210710,1
3412864,20210717,1
3412864,20210724,1
3412864,20210731,1
3412864,20210807,1
3412864,20210814,1
3412864,20210821,1
3412864,20210828,1
3412864,20210904,1
3412864,20210911,1
3412864,20210918,1
3522840,20210412,1
