service_id,date,exception_type
13545788,20210602,1
13545788,20210603,1
13545788,20210604,1
13545788,20210608,1
13545788,20210609,1
13545788,20210610,1
13545788,20210611,1
13545788,20210615,1
13545788,20210616,1
13545788,20210617,1
13545788,20210618,1
13545788,20210622,1
13545788,20210623,1
13545788,20210624,1
13545788,20210625,1
13545788,20210629,1
13545788,20210630,1
13545788,20210701,1
13545788,20210702,1
13545788,20210706,1
13545788,20210707,1
13545788,20210708,1
13545788,20210709,1
13545788,20210713,1
13545788,20210714,1
13545788,20210716,1
13545788,20210720,1
13545788,20210721,1
13545788,20210722,1
13545788,20210723,1
13545788,20210727,1
13545788,20210728,1
13545788,20210729,1
13545788,20210730,1
13545788,20210803,1
13545788,20210804,1
13545788,20210805,1
13545788,20210806,1
13545788,20210810,1
13545788,20210811,1
13545788,20210812,1
13545788,20210813,1
13545788,20210817,1
13545788,20210818,1
13545788,20210819,1
13545788,20210820,1
13545788,20210824,1
13545788,20210825,1
13545788,20210826,1
13545788,20210827,1
13545788,20210831,1
13545788,20210901,1
13545788,20210902,1
13545788,20210903,1
13545788,20210907,1
13545788,20210908,1
13545788,20210909,1
13545788,20210910,1
13545788,20210914,1
13545788,20210915,1
13545788,20210916,1
13545788,20210917,1
13545788,20210921,1
13545788,20210922,1
13545788,20210923,1
13545786,20210419,1
13545786,20210426,1
13545786,20210502,1
13545786,20210503,1
13545786,20210509,1
13545786,20210510,1
13545786,20210514,1
13545786,20210517,1
13545786,20210524,1
13545786,20210525,1
13545786,20210531,1
13545786,20210607,1
13545786,20210614,1
13545786,20210621,1
13545786,20210628,1
13545786,20210705,1
13545786,20210712,1
13545786,20210715,1
13545786,20210719,1
13545786,20210726,1
13545786,20210802,1
13545786,20210809,1
13545786,20210816,1
13545786,20210823,1
13545786,20210830,1
13545786,20210906,1
13545786,20210913,1
13545786,20210920,1
13545787,20210325,1
13545787,20210326,1
13545787,20210327,1
13545787,20210328,1
13545787,20210329,1
13545787,20210330,1
13545787,20210331,1
13545787,20210401,1
13545787,20210402,1
13545787,20210403,1
13545787,20210404,1
13545787,20210405,1
13545787,20210406,1
13545787,20210407,1
13545787,20210408,1
13545787,20210409,1
13545787,20210410,1
13545787,20210411,1
13545787,20210412,1
13545787,20210413,1
13545787,20210414,1
13545787,20210415,1
13545787,20210416,1
13545787,20210417,1
13545787,20210420,1
13545787,20210421,1
13545787,20210422,1
13545787,20210423,1
13545787,20210427,1
13545787,20210428,1
13545787,20210429,1
13545787,20210430,1
13545787,20210504,1
13545787,20210505,1
13545787,20210506,1
13545787,20210507,1
13545787,20210511,1
13545787,20210512,1
13545787,20210513,1
13545787,20210518,1
13545787,20210519,1
13545787,20210520,1
13545787,20210521,1
13545787,20210526,1
13545787,20210527,1
13545787,20210528,1
13545787,20210601,1
