entry_id;order;station_name;line;branch;split;direction;station_origin;station_destination;service
0;1;La Défense;1;0;0;0;La Défense;Château de Vincennes;La Défense -> Château de Vincennes
1;2;Esplanade de La Défense ;1;0;0;0;La Défense;Château de Vincennes;La Défense -> Château de Vincennes
2;3;Pont de Neuilly;1;0;0;0;La Défense;Château de Vincennes;La Défense -> Château de Vincennes
3;4;Les Sablons;1;0;0;0;La Défense;Château de Vincennes;La Défense -> Château de Vincennes
4;5;Porte Maillot;1;0;0;0;La Défense;Château de Vincennes;La Défense -> Château de Vincennes
5;6;Argentine;1;0;0;0;La Défense;Château de Vincennes;La Défense -> Château de Vincennes
6;7;Charles de Gaulle - Étoile;1;0;0;0;La Défense;Château de Vincennes;La Défense -> Château de Vincennes
7;8;George V;1;0;0;0;La Défense;Château de Vincennes;La Défense -> Château de Vincennes
8;9;Franklin D. Roosevelt;1;0;0;0;La Défense;Château de Vincennes;La Défense -> Château de Vincennes
9;10;Champs-Élysées - Clemenceau;1;0;0;0;La Défense;Château de Vincennes;La Défense -> Château de Vincennes
10;11;Concorde;1;0;0;0;La Défense;Château de Vincennes;La Défense -> Château de Vincennes
11;12;Tuileries;1;0;0;0;La Défense;Château de Vincennes;La Défense -> Château de Vincennes
12;13;Palais-Royal - Musée du Louvre;1;0;0;0;La Défense;Château de Vincennes;La Défense -> Château de Vincennes
13;14;Louvre - Rivoli;1;0;0;0;La Défense;Château de Vincennes;La Défense -> Château de Vincennes
14;15;Châtelet;1;0;0;0;La Défense;Château de Vincennes;La Défense -> Château de Vincennes
15;16;Hôtel de Ville;1;0;0;0;La Défense;Château de Vincennes;La Défense -> Château de Vincennes
16;17;Saint-Paul;1;0;0;0;La Défense;Château de Vincennes;La Défense -> Château de Vincennes
17;18;Bastille;1;0;0;0;La Défense;Château de Vincennes;La Défense -> Château de Vincennes
18;19;Gare de Lyon;1;0;0;0;La Défense;Château de Vincennes;La Défense -> Château de Vincennes
19;20;Reuilly - Diderot;1;0;0;0;La Défense;Château de Vincennes;La Défense -> Château de Vincennes
20;21;Nation;1;0;0;0;La Défense;Château de Vincennes;La Défense -> Château de Vincennes
21;22;Porte de Vincennes;1;0;0;0;La Défense;Château de Vincennes;La Défense -> Château de Vincennes
22;23;Saint-Mandé;1;0;0;0;La Défense;Château de Vincennes;La Défense -> Château de Vincennes
23;24;Bérault;1;0;0;0;La Défense;Château de Vincennes;La Défense -> Château de Vincennes
24;25;Château de Vincennes;1;0;0;0;La Défense;Château de Vincennes;La Défense -> Château de Vincennes
25;1;Château de Vincennes;1;0;0;1;Château de Vincennes;La Défense;Château de Vincennes -> La Défense
26;2;Bérault;1;0;0;1;Château de Vincennes;La Défense;Château de Vincennes -> La Défense
27;3;Saint-Mandé;1;0;0;1;Château de Vincennes;La Défense;Château de Vincennes -> La Défense
28;4;Porte de Vincennes;1;0;0;1;Château de Vincennes;La Défense;Château de Vincennes -> La Défense
29;5;Nation;1;0;0;1;Château de Vincennes;La Défense;Château de Vincennes -> La Défense
30;6;Reuilly - Diderot;1;0;0;1;Château de Vincennes;La Défense;Château de Vincennes -> La Défense
31;7;Gare de Lyon;1;0;0;1;Château de Vincennes;La Défense;Château de Vincennes -> La Défense
32;8;Bastille;1;0;0;1;Château de Vincennes;La Défense;Château de Vincennes -> La Défense
33;9;Saint-Paul;1;0;0;1;Château de Vincennes;La Défense;Château de Vincennes -> La Défense
34;10;Hôtel de Ville;1;0;0;1;Château de Vincennes;La Défense;Château de Vincennes -> La Défense
35;11;Châtelet;1;0;0;1;Château de Vincennes;La Défense;Château de Vincennes -> La Défense
36;12;Louvre - Rivoli;1;0;0;1;Château de Vincennes;La Défense;Château de Vincennes -> La Défense
37;13;Palais-Royal - Musée du Louvre;1;0;0;1;Château de Vincennes;La Défense;Château de Vincennes -> La Défense
38;14;Tuileries;1;0;0;1;Château de Vincennes;La Défense;Château de Vincennes -> La Défense
39;15;Concorde;1;0;0;1;Château de Vincennes;La Défense;Château de Vincennes -> La Défense
40;16;Champs-Élysées - Clemenceau;1;0;0;1;Château de Vincennes;La Défense;Château de Vincennes -> La Défense
41;17;Franklin D. Roosevelt;1;0;0;1;Château de Vincennes;La Défense;Château de Vincennes -> La Défense
42;18;George V;1;0;0;1;Château de Vincennes;La Défense;Château de Vincennes -> La Défense
43;19;Charles de Gaulle - Étoile;1;0;0;1;Château de Vincennes;La Défense;Château de Vincennes -> La Défense
44;20;Argentine;1;0;0;1;Château de Vincennes;La Défense;Château de Vincennes -> La Défense
45;21;Porte Maillot;1;0;0;1;Château de Vincennes;La Défense;Château de Vincennes -> La Défense
46;22;Les Sablons;1;0;0;1;Château de Vincennes;La Défense;Château de Vincennes -> La Défense
47;23;Pont de Neuilly;1;0;0;1;Château de Vincennes;La Défense;Château de Vincennes -> La Défense
48;24;Esplanade de La Défense ;1;0;0;1;Château de Vincennes;La Défense;Château de Vincennes -> La Défense
49;25;La Défense;1;0;0;1;Château de Vincennes;La Défense;Château de Vincennes -> La Défense
50;1;Porte Dauphine;2;0;0;0;Porte Dauphine;Nation;Porte Dauphine -> Nation
51;2;Victor Hugo;2;0;0;0;Porte Dauphine;Nation;Porte Dauphine -> Nation
52;3;Charles de Gaulle - Étoile;2;0;0;0;Porte Dauphine;Nation;Porte Dauphine -> Nation
53;4;Ternes;2;0;0;0;Porte Dauphine;Nation;Porte Dauphine -> Nation
54;5;Courcelles;2;0;0;0;Porte Dauphine;Nation;Porte Dauphine -> Nation
55;6;Monceau;2;0;0;0;Porte Dauphine;Nation;Porte Dauphine -> Nation
56;7;Villiers;2;0;0;0;Porte Dauphine;Nation;Porte Dauphine -> Nation
57;8;Rome;2;0;0;0;Porte Dauphine;Nation;Porte Dauphine -> Nation
58;9;Place de Clichy;2;0;0;0;Porte Dauphine;Nation;Porte Dauphine -> Nation
59;10;Blanche;2;0;0;0;Porte Dauphine;Nation;Porte Dauphine -> Nation
60;11;Pigalle;2;0;0;0;Porte Dauphine;Nation;Porte Dauphine -> Nation
61;12;Anvers;2;0;0;0;Porte Dauphine;Nation;Porte Dauphine -> Nation
62;13;Barbès - Rochechouart;2;0;0;0;Porte Dauphine;Nation;Porte Dauphine -> Nation
63;14;La Chapelle;2;0;0;0;Porte Dauphine;Nation;Porte Dauphine -> Nation
64;15;Stalingrad;2;0;0;0;Porte Dauphine;Nation;Porte Dauphine -> Nation
65;16;Jaurès;2;0;0;0;Porte Dauphine;Nation;Porte Dauphine -> Nation
66;17;Colonel Fabien;2;0;0;0;Porte Dauphine;Nation;Porte Dauphine -> Nation
67;18;Belleville;2;0;0;0;Porte Dauphine;Nation;Porte Dauphine -> Nation
68;19;Couronnes;2;0;0;0;Porte Dauphine;Nation;Porte Dauphine -> Nation
69;20;Ménilmontant;2;0;0;0;Porte Dauphine;Nation;Porte Dauphine -> Nation
70;21;Père Lachaise;2;0;0;0;Porte Dauphine;Nation;Porte Dauphine -> Nation
71;22;Philippe Auguste;2;0;0;0;Porte Dauphine;Nation;Porte Dauphine -> Nation
72;23;Alexandre Dumas;2;0;0;0;Porte Dauphine;Nation;Porte Dauphine -> Nation
73;24;Avron;2;0;0;0;Porte Dauphine;Nation;Porte Dauphine -> Nation
74;25;Nation;2;0;0;0;Porte Dauphine;Nation;Porte Dauphine -> Nation
75;1;Nation;2;0;0;1;Nation;Porte Dauphine;Nation -> Porte Dauphine
76;2;Avron;2;0;0;1;Nation;Porte Dauphine;Nation -> Porte Dauphine
77;3;Alexandre Dumas;2;0;0;1;Nation;Porte Dauphine;Nation -> Porte Dauphine
78;4;Philippe Auguste;2;0;0;1;Nation;Porte Dauphine;Nation -> Porte Dauphine
79;5;Père Lachaise;2;0;0;1;Nation;Porte Dauphine;Nation -> Porte Dauphine
80;6;Ménilmontant;2;0;0;1;Nation;Porte Dauphine;Nation -> Porte Dauphine
81;7;Couronnes;2;0;0;1;Nation;Porte Dauphine;Nation -> Porte Dauphine
82;8;Belleville;2;0;0;1;Nation;Porte Dauphine;Nation -> Porte Dauphine
83;9;Colonel Fabien;2;0;0;1;Nation;Porte Dauphine;Nation -> Porte Dauphine
84;10;Jaurès;2;0;0;1;Nation;Porte Dauphine;Nation -> Porte Dauphine
85;11;Stalingrad;2;0;0;1;Nation;Porte Dauphine;Nation -> Porte Dauphine
86;12;La Chapelle;2;0;0;1;Nation;Porte Dauphine;Nation -> Porte Dauphine
87;13;Barbès - Rochechouart;2;0;0;1;Nation;Porte Dauphine;Nation -> Porte Dauphine
88;14;Anvers;2;0;0;1;Nation;Porte Dauphine;Nation -> Porte Dauphine
89;15;Pigalle;2;0;0;1;Nation;Porte Dauphine;Nation -> Porte Dauphine
90;16;Blanche;2;0;0;1;Nation;Porte Dauphine;Nation -> Porte Dauphine
91;17;Place de Clichy;2;0;0;1;Nation;Porte Dauphine;Nation -> Porte Dauphine
92;18;Rome;2;0;0;1;Nation;Porte Dauphine;Nation -> Porte Dauphine
93;19;Villiers;2;0;0;1;Nation;Porte Dauphine;Nation -> Porte Dauphine
94;20;Monceau;2;0;0;1;Nation;Porte Dauphine;Nation -> Porte Dauphine
95;21;Courcelles;2;0;0;1;Nation;Porte Dauphine;Nation -> Porte Dauphine
96;22;Ternes;2;0;0;1;Nation;Porte Dauphine;Nation -> Porte Dauphine
97;23;Charles de Gaulle - Étoile;2;0;0;1;Nation;Porte Dauphine;Nation -> Porte Dauphine
98;24;Victor Hugo;2;0;0;1;Nation;Porte Dauphine;Nation -> Porte Dauphine
99;25;Porte Dauphine;2;0;0;1;Nation;Porte Dauphine;Nation -> Porte Dauphine
100;1;Pont de Levallois - Bécon;3;0;0;0;Pont de Levallois - Bécon;Gallieni;Pont de Levallois - Bécon -> Gallieni
101;2;Anatole France;3;0;0;0;Pont de Levallois - Bécon;Gallieni;Pont de Levallois - Bécon -> Gallieni
102;3;Louise Michel;3;0;0;0;Pont de Levallois - Bécon;Gallieni;Pont de Levallois - Bécon -> Gallieni
103;4;Porte de Champerret;3;0;0;0;Pont de Levallois - Bécon;Gallieni;Pont de Levallois - Bécon -> Gallieni
104;5;Pereire;3;0;0;0;Pont de Levallois - Bécon;Gallieni;Pont de Levallois - Bécon -> Gallieni
105;6;Wagram;3;0;0;0;Pont de Levallois - Bécon;Gallieni;Pont de Levallois - Bécon -> Gallieni
106;7;Malesherbes;3;0;0;0;Pont de Levallois - Bécon;Gallieni;Pont de Levallois - Bécon -> Gallieni
107;8;Villiers;3;0;0;0;Pont de Levallois - Bécon;Gallieni;Pont de Levallois - Bécon -> Gallieni
108;9;Europe;3;0;0;0;Pont de Levallois - Bécon;Gallieni;Pont de Levallois - Bécon -> Gallieni
109;10;Saint-Lazare;3;0;0;0;Pont de Levallois - Bécon;Gallieni;Pont de Levallois - Bécon -> Gallieni
110;11;Havre - Caumartin;3;0;0;0;Pont de Levallois - Bécon;Gallieni;Pont de Levallois - Bécon -> Gallieni
111;12;Opéra;3;0;0;0;Pont de Levallois - Bécon;Gallieni;Pont de Levallois - Bécon -> Gallieni
112;13;Quatre-Septembre;3;0;0;0;Pont de Levallois - Bécon;Gallieni;Pont de Levallois - Bécon -> Gallieni
113;14;Bourse;3;0;0;0;Pont de Levallois - Bécon;Gallieni;Pont de Levallois - Bécon -> Gallieni
114;15;Sentier;3;0;0;0;Pont de Levallois - Bécon;Gallieni;Pont de Levallois - Bécon -> Gallieni
115;16;Réaumur - Sébastopol;3;0;0;0;Pont de Levallois - Bécon;Gallieni;Pont de Levallois - Bécon -> Gallieni
116;17;Arts et Métiers;3;0;0;0;Pont de Levallois - Bécon;Gallieni;Pont de Levallois - Bécon -> Gallieni
117;18;Temple;3;0;0;0;Pont de Levallois - Bécon;Gallieni;Pont de Levallois - Bécon -> Gallieni
118;19;République;3;0;0;0;Pont de Levallois - Bécon;Gallieni;Pont de Levallois - Bécon -> Gallieni
119;20;Parmentier;3;0;0;0;Pont de Levallois - Bécon;Gallieni;Pont de Levallois - Bécon -> Gallieni
120;21;Rue Saint-Maur;3;0;0;0;Pont de Levallois - Bécon;Gallieni;Pont de Levallois - Bécon -> Gallieni
121;22;Père Lachaise;3;0;0;0;Pont de Levallois - Bécon;Gallieni;Pont de Levallois - Bécon -> Gallieni
122;23;Gambetta;3;0;0;0;Pont de Levallois - Bécon;Gallieni;Pont de Levallois - Bécon -> Gallieni
123;24;Porte de Bagnolet;3;0;0;0;Pont de Levallois - Bécon;Gallieni;Pont de Levallois - Bécon -> Gallieni
124;25;Gallieni;3;0;0;0;Pont de Levallois - Bécon;Gallieni;Pont de Levallois - Bécon -> Gallieni
125;25;Gallieni;3;0;0;1;Gallieni;Pont de Levallois - Bécon;Gallieni -> Pont de Levallois - Bécon
126;24;Porte de Bagnolet;3;0;0;1;Gallieni;Pont de Levallois - Bécon;Gallieni -> Pont de Levallois - Bécon
127;23;Gambetta;3;0;0;1;Gallieni;Pont de Levallois - Bécon;Gallieni -> Pont de Levallois - Bécon
128;22;Père Lachaise;3;0;0;1;Gallieni;Pont de Levallois - Bécon;Gallieni -> Pont de Levallois - Bécon
129;21;Rue Saint-Maur;3;0;0;1;Gallieni;Pont de Levallois - Bécon;Gallieni -> Pont de Levallois - Bécon
130;20;Parmentier;3;0;0;1;Gallieni;Pont de Levallois - Bécon;Gallieni -> Pont de Levallois - Bécon
131;19;République;3;0;0;1;Gallieni;Pont de Levallois - Bécon;Gallieni -> Pont de Levallois - Bécon
132;18;Temple;3;0;0;1;Gallieni;Pont de Levallois - Bécon;Gallieni -> Pont de Levallois - Bécon
133;17;Arts et Métiers;3;0;0;1;Gallieni;Pont de Levallois - Bécon;Gallieni -> Pont de Levallois - Bécon
134;16;Réaumur - Sébastopol;3;0;0;1;Gallieni;Pont de Levallois - Bécon;Gallieni -> Pont de Levallois - Bécon
135;15;Sentier;3;0;0;1;Gallieni;Pont de Levallois - Bécon;Gallieni -> Pont de Levallois - Bécon
136;14;Bourse;3;0;0;1;Gallieni;Pont de Levallois - Bécon;Gallieni -> Pont de Levallois - Bécon
137;13;Quatre-Septembre;3;0;0;1;Gallieni;Pont de Levallois - Bécon;Gallieni -> Pont de Levallois - Bécon
138;12;Opéra;3;0;0;1;Gallieni;Pont de Levallois - Bécon;Gallieni -> Pont de Levallois - Bécon
139;11;Havre - Caumartin;3;0;0;1;Gallieni;Pont de Levallois - Bécon;Gallieni -> Pont de Levallois - Bécon
140;10;Saint-Lazare;3;0;0;1;Gallieni;Pont de Levallois - Bécon;Gallieni -> Pont de Levallois - Bécon
141;9;Europe;3;0;0;1;Gallieni;Pont de Levallois - Bécon;Gallieni -> Pont de Levallois - Bécon
142;8;Villiers;3;0;0;1;Gallieni;Pont de Levallois - Bécon;Gallieni -> Pont de Levallois - Bécon
143;7;Malesherbes;3;0;0;1;Gallieni;Pont de Levallois - Bécon;Gallieni -> Pont de Levallois - Bécon
144;6;Wagram;3;0;0;1;Gallieni;Pont de Levallois - Bécon;Gallieni -> Pont de Levallois - Bécon
145;5;Pereire;3;0;0;1;Gallieni;Pont de Levallois - Bécon;Gallieni -> Pont de Levallois - Bécon
146;4;Porte de Champerret;3;0;0;1;Gallieni;Pont de Levallois - Bécon;Gallieni -> Pont de Levallois - Bécon
147;3;Louise Michel;3;0;0;1;Gallieni;Pont de Levallois - Bécon;Gallieni -> Pont de Levallois - Bécon
148;2;Anatole France;3;0;0;1;Gallieni;Pont de Levallois - Bécon;Gallieni -> Pont de Levallois - Bécon
149;1;Pont de Levallois - Bécon;3;0;0;1;Gallieni;Pont de Levallois - Bécon;Gallieni -> Pont de Levallois - Bécon
150;1;Gambetta;3b;0;0;0;Gambetta;Porte des Lilas;Gambetta -> Porte des Lilas
151;2;Pelleport;3b;0;0;0;Gambetta;Porte des Lilas;Gambetta -> Porte des Lilas
152;3;Saint-Fargeau;3b;0;0;0;Gambetta;Porte des Lilas;Gambetta -> Porte des Lilas
153;4;Porte des Lilas;3b;0;0;0;Gambetta;Porte des Lilas;Gambetta -> Porte des Lilas
154;1;Porte des Lilas;3b;0;0;1;Porte des Lilas;Gambetta;Porte des Lilas -> Gambetta
155;2;Saint-Fargeau;3b;0;0;1;Porte des Lilas;Gambetta;Porte des Lilas -> Gambetta
156;3;Pelleport;3b;0;0;1;Porte des Lilas;Gambetta;Porte des Lilas -> Gambetta
157;4;Gambetta;3b;0;0;1;Porte des Lilas;Gambetta;Porte des Lilas -> Gambetta
158;1;Porte de Clignancourt;4;0;0;0;Porte de Clignancourt;Mairie de Montrouge ;Porte de Clignancourt -> Mairie de Montrouge 
159;2;Simplon;4;0;0;0;Porte de Clignancourt;Mairie de Montrouge ;Porte de Clignancourt -> Mairie de Montrouge 
160;3;Marcadet - Poissonniers;4;0;0;0;Porte de Clignancourt;Mairie de Montrouge ;Porte de Clignancourt -> Mairie de Montrouge 
161;4;Château Rouge;4;0;0;0;Porte de Clignancourt;Mairie de Montrouge ;Porte de Clignancourt -> Mairie de Montrouge 
162;5;Barbès - Rochechouart;4;0;0;0;Porte de Clignancourt;Mairie de Montrouge ;Porte de Clignancourt -> Mairie de Montrouge 
163;6;Gare du Nord;4;0;0;0;Porte de Clignancourt;Mairie de Montrouge ;Porte de Clignancourt -> Mairie de Montrouge 
164;7;Gare de l'Est;4;0;0;0;Porte de Clignancourt;Mairie de Montrouge ;Porte de Clignancourt -> Mairie de Montrouge 
165;8;Château d'Eau;4;0;0;0;Porte de Clignancourt;Mairie de Montrouge ;Porte de Clignancourt -> Mairie de Montrouge 
166;9;Strasbourg - Saint-Denis;4;0;0;0;Porte de Clignancourt;Mairie de Montrouge ;Porte de Clignancourt -> Mairie de Montrouge 
167;10;Réaumur - Sébastopol;4;0;0;0;Porte de Clignancourt;Mairie de Montrouge ;Porte de Clignancourt -> Mairie de Montrouge 
168;11;Étienne Marcel;4;0;0;0;Porte de Clignancourt;Mairie de Montrouge ;Porte de Clignancourt -> Mairie de Montrouge 
169;12;Les Halles;4;0;0;0;Porte de Clignancourt;Mairie de Montrouge ;Porte de Clignancourt -> Mairie de Montrouge 
170;13;Châtelet;4;0;0;0;Porte de Clignancourt;Mairie de Montrouge ;Porte de Clignancourt -> Mairie de Montrouge 
171;14;Cité;4;0;0;0;Porte de Clignancourt;Mairie de Montrouge ;Porte de Clignancourt -> Mairie de Montrouge 
172;15;Saint-Michel;4;0;0;0;Porte de Clignancourt;Mairie de Montrouge ;Porte de Clignancourt -> Mairie de Montrouge 
173;16;Odéon;4;0;0;0;Porte de Clignancourt;Mairie de Montrouge ;Porte de Clignancourt -> Mairie de Montrouge 
174;17;Saint-Germain-des-Prés;4;0;0;0;Porte de Clignancourt;Mairie de Montrouge ;Porte de Clignancourt -> Mairie de Montrouge 
175;18;Saint-Sulpice;4;0;0;0;Porte de Clignancourt;Mairie de Montrouge ;Porte de Clignancourt -> Mairie de Montrouge 
176;19;Saint-Placide;4;0;0;0;Porte de Clignancourt;Mairie de Montrouge ;Porte de Clignancourt -> Mairie de Montrouge 
177;20;Montparnasse - Bienvenüe;4;0;0;0;Porte de Clignancourt;Mairie de Montrouge ;Porte de Clignancourt -> Mairie de Montrouge 
178;21;Vavin;4;0;0;0;Porte de Clignancourt;Mairie de Montrouge ;Porte de Clignancourt -> Mairie de Montrouge 
179;22;Raspail;4;0;0;0;Porte de Clignancourt;Mairie de Montrouge ;Porte de Clignancourt -> Mairie de Montrouge 
180;23;Denfert-Rochereau;4;0;0;0;Porte de Clignancourt;Mairie de Montrouge ;Porte de Clignancourt -> Mairie de Montrouge 
181;24;Mouton-Duvernet;4;0;0;0;Porte de Clignancourt;Mairie de Montrouge ;Porte de Clignancourt -> Mairie de Montrouge 
182;25;Alésia;4;0;0;0;Porte de Clignancourt;Mairie de Montrouge ;Porte de Clignancourt -> Mairie de Montrouge 
183;26;Porte d'Orléans ;4;0;0;0;Porte de Clignancourt;Mairie de Montrouge ;Porte de Clignancourt -> Mairie de Montrouge 
184;27;Mairie de Montrouge ;4;0;0;0;Porte de Clignancourt;Mairie de Montrouge ;Porte de Clignancourt -> Mairie de Montrouge 
185;1;Mairie de Montrouge ;4;0;0;1;Mairie de Montrouge ;Porte de Clignancourt;Mairie de Montrouge  -> Porte de Clignancourt
186;2;Porte d'Orléans ;4;0;0;1;Mairie de Montrouge ;Porte de Clignancourt;Mairie de Montrouge  -> Porte de Clignancourt
187;3;Alésia;4;0;0;1;Mairie de Montrouge ;Porte de Clignancourt;Mairie de Montrouge  -> Porte de Clignancourt
188;4;Mouton-Duvernet;4;0;0;1;Mairie de Montrouge ;Porte de Clignancourt;Mairie de Montrouge  -> Porte de Clignancourt
189;5;Denfert-Rochereau;4;0;0;1;Mairie de Montrouge ;Porte de Clignancourt;Mairie de Montrouge  -> Porte de Clignancourt
190;6;Raspail;4;0;0;1;Mairie de Montrouge ;Porte de Clignancourt;Mairie de Montrouge  -> Porte de Clignancourt
191;7;Vavin;4;0;0;1;Mairie de Montrouge ;Porte de Clignancourt;Mairie de Montrouge  -> Porte de Clignancourt
192;8;Montparnasse - Bienvenüe;4;0;0;1;Mairie de Montrouge ;Porte de Clignancourt;Mairie de Montrouge  -> Porte de Clignancourt
193;9;Saint-Placide;4;0;0;1;Mairie de Montrouge ;Porte de Clignancourt;Mairie de Montrouge  -> Porte de Clignancourt
194;10;Saint-Sulpice;4;0;0;1;Mairie de Montrouge ;Porte de Clignancourt;Mairie de Montrouge  -> Porte de Clignancourt
195;11;Saint-Germain-des-Prés;4;0;0;1;Mairie de Montrouge ;Porte de Clignancourt;Mairie de Montrouge  -> Porte de Clignancourt
196;12;Odéon;4;0;0;1;Mairie de Montrouge ;Porte de Clignancourt;Mairie de Montrouge  -> Porte de Clignancourt
197;13;Saint-Michel;4;0;0;1;Mairie de Montrouge ;Porte de Clignancourt;Mairie de Montrouge  -> Porte de Clignancourt
198;14;Cité;4;0;0;1;Mairie de Montrouge ;Porte de Clignancourt;Mairie de Montrouge  -> Porte de Clignancourt
199;15;Châtelet;4;0;0;1;Mairie de Montrouge ;Porte de Clignancourt;Mairie de Montrouge  -> Porte de Clignancourt
200;16;Les Halles;4;0;0;1;Mairie de Montrouge ;Porte de Clignancourt;Mairie de Montrouge  -> Porte de Clignancourt
201;17;Étienne Marcel;4;0;0;1;Mairie de Montrouge ;Porte de Clignancourt;Mairie de Montrouge  -> Porte de Clignancourt
202;18;Réaumur - Sébastopol;4;0;0;1;Mairie de Montrouge ;Porte de Clignancourt;Mairie de Montrouge  -> Porte de Clignancourt
203;19;Strasbourg - Saint-Denis;4;0;0;1;Mairie de Montrouge ;Porte de Clignancourt;Mairie de Montrouge  -> Porte de Clignancourt
204;20;Château d'Eau;4;0;0;1;Mairie de Montrouge ;Porte de Clignancourt;Mairie de Montrouge  -> Porte de Clignancourt
205;21;Gare de l'Est;4;0;0;1;Mairie de Montrouge ;Porte de Clignancourt;Mairie de Montrouge  -> Porte de Clignancourt
206;22;Gare du Nord;4;0;0;1;Mairie de Montrouge ;Porte de Clignancourt;Mairie de Montrouge  -> Porte de Clignancourt
207;23;Barbès - Rochechouart;4;0;0;1;Mairie de Montrouge ;Porte de Clignancourt;Mairie de Montrouge  -> Porte de Clignancourt
208;24;Château Rouge;4;0;0;1;Mairie de Montrouge ;Porte de Clignancourt;Mairie de Montrouge  -> Porte de Clignancourt
209;25;Marcadet - Poissonniers;4;0;0;1;Mairie de Montrouge ;Porte de Clignancourt;Mairie de Montrouge  -> Porte de Clignancourt
210;26;Simplon;4;0;0;1;Mairie de Montrouge ;Porte de Clignancourt;Mairie de Montrouge  -> Porte de Clignancourt
211;27;Porte de Clignancourt;4;0;0;1;Mairie de Montrouge ;Porte de Clignancourt;Mairie de Montrouge  -> Porte de Clignancourt
212;1;Bobigny - Pablo Picasso;5;0;0;0;Bobigny - Pablo Picasso;Place d'Italie;Bobigny - Pablo Picasso -> Place d'Italie
213;2;Bobigny - Pantin - Raymond Queneau;5;0;0;0;Bobigny - Pablo Picasso;Place d'Italie;Bobigny - Pablo Picasso -> Place d'Italie
214;3;Église de Pantin;5;0;0;0;Bobigny - Pablo Picasso;Place d'Italie;Bobigny - Pablo Picasso -> Place d'Italie
215;4;Hoche;5;0;0;0;Bobigny - Pablo Picasso;Place d'Italie;Bobigny - Pablo Picasso -> Place d'Italie
216;5;Porte de Pantin;5;0;0;0;Bobigny - Pablo Picasso;Place d'Italie;Bobigny - Pablo Picasso -> Place d'Italie
217;6;Ourcq;5;0;0;0;Bobigny - Pablo Picasso;Place d'Italie;Bobigny - Pablo Picasso -> Place d'Italie
218;7;Laumière;5;0;0;0;Bobigny - Pablo Picasso;Place d'Italie;Bobigny - Pablo Picasso -> Place d'Italie
219;8;Jaurès;5;0;0;0;Bobigny - Pablo Picasso;Place d'Italie;Bobigny - Pablo Picasso -> Place d'Italie
220;9;Stalingrad;5;0;0;0;Bobigny - Pablo Picasso;Place d'Italie;Bobigny - Pablo Picasso -> Place d'Italie
221;10;Gare du Nord;5;0;0;0;Bobigny - Pablo Picasso;Place d'Italie;Bobigny - Pablo Picasso -> Place d'Italie
222;11;Gare de l'Est;5;0;0;0;Bobigny - Pablo Picasso;Place d'Italie;Bobigny - Pablo Picasso -> Place d'Italie
223;12;Jacques Bonsergent;5;0;0;0;Bobigny - Pablo Picasso;Place d'Italie;Bobigny - Pablo Picasso -> Place d'Italie
224;13;République;5;0;0;0;Bobigny - Pablo Picasso;Place d'Italie;Bobigny - Pablo Picasso -> Place d'Italie
225;14;Oberkampf;5;0;0;0;Bobigny - Pablo Picasso;Place d'Italie;Bobigny - Pablo Picasso -> Place d'Italie
226;15;Richard-Lenoir;5;0;0;0;Bobigny - Pablo Picasso;Place d'Italie;Bobigny - Pablo Picasso -> Place d'Italie
227;16;Bréguet - Sabin;5;0;0;0;Bobigny - Pablo Picasso;Place d'Italie;Bobigny - Pablo Picasso -> Place d'Italie
228;17;Bastille;5;0;0;0;Bobigny - Pablo Picasso;Place d'Italie;Bobigny - Pablo Picasso -> Place d'Italie
229;18;Quai de la Rapée;5;0;0;0;Bobigny - Pablo Picasso;Place d'Italie;Bobigny - Pablo Picasso -> Place d'Italie
230;19;Gare d'Austerlitz;5;0;0;0;Bobigny - Pablo Picasso;Place d'Italie;Bobigny - Pablo Picasso -> Place d'Italie
231;20;Saint-Marcel;5;0;0;0;Bobigny - Pablo Picasso;Place d'Italie;Bobigny - Pablo Picasso -> Place d'Italie
232;21;Campo-Formio;5;0;0;0;Bobigny - Pablo Picasso;Place d'Italie;Bobigny - Pablo Picasso -> Place d'Italie
233;22;Place d'Italie;5;0;0;0;Bobigny - Pablo Picasso;Place d'Italie;Bobigny - Pablo Picasso -> Place d'Italie
234;1;Place d'Italie;5;0;0;1;Place d'Italie;Bobigny - Pablo Picasso;Place d'Italie -> Bobigny - Pablo Picasso
235;2;Campo-Formio;5;0;0;1;Place d'Italie;Bobigny - Pablo Picasso;Place d'Italie -> Bobigny - Pablo Picasso
236;3;Saint-Marcel;5;0;0;1;Place d'Italie;Bobigny - Pablo Picasso;Place d'Italie -> Bobigny - Pablo Picasso
237;4;Gare d'Austerlitz;5;0;0;1;Place d'Italie;Bobigny - Pablo Picasso;Place d'Italie -> Bobigny - Pablo Picasso
238;5;Quai de la Rapée;5;0;0;1;Place d'Italie;Bobigny - Pablo Picasso;Place d'Italie -> Bobigny - Pablo Picasso
239;6;Bastille;5;0;0;1;Place d'Italie;Bobigny - Pablo Picasso;Place d'Italie -> Bobigny - Pablo Picasso
240;7;Bréguet - Sabin;5;0;0;1;Place d'Italie;Bobigny - Pablo Picasso;Place d'Italie -> Bobigny - Pablo Picasso
241;8;Richard-Lenoir;5;0;0;1;Place d'Italie;Bobigny - Pablo Picasso;Place d'Italie -> Bobigny - Pablo Picasso
