from_stop_id,to_stop_id,transfer_type,min_transfer_time
2055,4035821,2,185
2412,3893390,2,200
2314,9128463,2,222
2314,9128462,2,222
8985250,1860,2,270
1808,9416265,2,195
1954,7275143,2,193
9416247,2495,2,207
2321,7931555,2,234
7946210,1808,2,215
2080,4035803,2,193
2080,4035802,2,229
1954,4037048,2,254
9416224,1925,2,248
8451970,2250,2,248
2250,4036803,2,248
2250,4036802,2,261
1757,5138171,2,244
2015,8357915,2,285
1757,5138170,2,241
2199,9417069,2,195
2345,4037241,2,242
8451962,2347,2,207
2199,9417061,2,207
7275317,2221,2,368
2199,9417062,2,207
2199,9048929,2,198
1808,9416254,2,204
1847,9296078,2,249
1847,9296079,2,222
2347,3813528,2,198
1847,9416528,2,242
2347,3813529,2,201
2208,2209,2,100
9416248,2272,2,212
7946087,1954,2,199
2418,4677657,2,276
2321,7931535,2,238
2221,4037199,2,368
6673109,2221,2,217
9128568,1966,2,189
2076,1954,2,70
2221,4037198,2,194
8007365,1971,2,195
2221,4037197,2,207
1925,9416268,2,248
5688819,2505,2,315
6563573,1639,2,189
2221,2155,2,284
2221,4037196,2,281
3730628,2505,2,221
7920900,2384,2,226
8007412,2314,2,234
1971,9128464,2,230
1847,9296082,2,233
2347,9416254,2,204
7946075,2448,2,234
1847,9296080,2,270
1847,9416512,2,236
1847,9296081,2,216
2506,4458795,2,261
1847,9416510,2,256
1847,9416511,2,234
1925,9416283,2,248
2055,4009085,2,199
2055,4009086,2,254
2506,4458789,2,259
6673109,1966,2,217
7946170,1876,2,225
1860,9416670,2,196
6591541,2221,2,237
4658258,2055,2,201
2221,9296092,2,217
7946174,2347,2,195
2327,1861,2,70
2221,9296094,2,243
2221,9296091,2,368
2221,7921220,2,374
2345,7921180,2,242
2486,4035810,2,278
9416213,2272,2,212
1757,7946301,2,199
1757,7946302,2,241
1790,3781645,2,202
8451957,1685,2,207
1944,9362052,2,205
1790,3781644,2,315
1944,9362051,2,225
9416196,1649,2,213
9416342,2301,2,211
2400,9415769,2,202
9416205,1648,2,242
2505,7986501,2,315
2505,7986500,2,193
9128561,2316,2,245
6563570,1696,2,254
2221,4036649,2,374
1648,7921198,2,235
3785914,1871,2,211
1925,9416257,2,239
1648,7921199,2,248
1847,7900286,2,233
2221,7921219,2,282
