service_id,date,exception_type
3545747,20210617,1
3545747,20210621,1
3545747,20210622,1
3545747,20210623,1
3545747,20210624,1
3545747,20210628,1
3545747,20210629,1
3545747,20210630,1
3545747,20210901,1
3545747,20210902,1
3545747,20210906,1
3545747,20210907,1
3545747,20210908,1
3545747,20210909,1
3545747,20210913,1
3545747,20210914,1
3545747,20210915,1
3545747,20210916,1
3545747,20210920,1
3545747,20210921,1
3545747,20210922,1
13545743,20210502,1
13545743,20210509,1
13545743,20210524,1
13545742,20210715,1
13412859,20210418,1
13412859,20210425,1
13412859,20210516,1
13412859,20210523,1
13412859,20210530,1
13412859,20210606,1
13412859,20210613,1
13412859,20210620,1
13412859,20210627,1
13412859,20210704,1
13412859,20210711,1
13412859,20210718,1
13412859,20210725,1
13412859,20210801,1
13412859,20210808,1
13412859,20210815,1
13412859,20210822,1
13412859,20210829,1
13412859,20210905,1
13412859,20210912,1
13412859,20210919,1
3545739,20210423,1
3545739,20210430,1
3545739,20210507,1
3545739,20210514,1
3545739,20210521,1
3545739,20210528,1
3545739,20210604,1
3545739,20210611,1
3545739,20210618,1
3545739,20210625,1
3545739,20210702,1
3545739,20210709,1
3545739,20210716,1
3545739,20210723,1
3545739,20210730,1
3545739,20210806,1
3545739,20210813,1
3545739,20210820,1
3545739,20210827,1
3545739,20210903,1
3545739,20210910,1
3545739,20210917,1
13545747,20210325,1
13545747,20210326,1
13545747,20210327,1
13545747,20210328,1
13545747,20210329,1
13545747,20210330,1
13545747,20210331,1
13545747,20210401,1
13545747,20210402,1
13545747,20210403,1
13545747,20210404,1
13545747,20210405,1
13545747,20210406,1
13545747,20210407,1
13545747,20210408,1
13545747,20210409,1
13545747,20210410,1
13545747,20210411,1
13545747,20210412,1
13545747,20210413,1
13545747,20210414,1
13545747,20210415,1
13545747,20210416,1
13545747,20210417,1
13545747,20210420,1
13545747,20210421,1
13545747,20210422,1
13545747,20210423,1
13545747,20210427,1
13545747,20210428,1
13545747,20210429,1
13545747,20210430,1
13545747,20210504,1
13545747,20210505,1
13545747,20210506,1
13545747,20210507,1
13545747,20210511,1
13545747,20210512,1
13545747,20210513,1
13545747,20210518,1
13545747,20210519,1
13545747,20210520,1
13545747,20210521,1
13545747,20210526,1
13545747,20210527,1
13545747,20210528,1
13545747,20210601,1
13545747,20210602,1
13545747,20210603,1
13545747,20210604,1
13545747,20210608,1
13545747,20210609,1
13545747,20210610,1
13545747,20210611,1
13545747,20210615,1
13545747,20210616,1
13545747,20210617,1
13545747,20210618,1
13545747,20210622,1
13545747,20210623,1
13545747,20210624,1
13545747,20210625,1
13545747,20210629,1
13545747,20210630,1
13545747,20210701,1
13545747,20210902,1
13545747,20210903,1
13545747,20210907,1
13545747,20210908,1
13545747,20210909,1
13545747,20210910,1
13545747,20210914,1
13545747,20210915,1
13545747,20210916,1
13545747,20210917,1
13545747,20210921,1
13545747,20210922,1
13545747,20210923,1
13545746,20210702,1
13545746,20210706,1
13545746,20210707,1
13545746,20210708,1
13545746,20210709,1
13545746,20210713,1
13545746,20210714,1
13545746,20210716,1
13545746,20210720,1
13545746,20210721,1
13545746,20210722,1
13545746,20210723,1
13545746,20210727,1
13545746,20210728,1
13545746,20210729,1
13545746,20210730,1
13545746,20210824,1
13545746,20210825,1
13545746,20210826,1
13545746,20210827,1
13545746,20210831,1
13545746,20210901,1
13545739,20210424,1
13545739,20210501,1
13545739,20210508,1
13545739,20210515,1
13545739,20210522,1
13545739,20210529,1
13545739,20210605,1
13545739,20210612,1
13545739,20210619,1
13545739,20210626,1
13545739,20210703,1
13545739,20210710,1
13545739,20210717,1
13545739,20210724,1
13545739,20210731,1
13545739,20210807,1
13545739,20210814,1
13545739,20210821,1
13545739,20210828,1
13545739,20210904,1
13545739,20210911,1
13545739,20210918,1
